staycation-worker
date,stream,content
"
2026/03/21 04:36:56,stdout,✅ Generated 9 insights for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/21 04:36:56,stdout,Insight already exists for dedupe key: 7fd9624bf084d9c888777743ce7e5b42a5abd3044d9717bcf67ae9792d32c40a

2026/03/21 04:36:56,stdout,Updated deal for series fe090f9442025d5193ca50292ffb7b3da2b99b27d53e2a7bee650d00c57a7a51

2026/03/21 04:36:56,stdout,Insight already exists for dedupe key: 533ceffda30ec13b5dec615394be80940f7474c444311881db77cac88d27b493

2026/03/21 04:36:56,stdout,Updated deal for series 181d81e67940cae49ec5be62a1fbf5aee277aa48034a3f5fd2284af488d1e8f9

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: 73c535516c583fa48265e95665b102606d1b1aa2d6637cf527302a01a93fa2b1

2026/03/21 04:36:55,stdout,Updated deal for series c2d477735e9b3312d072e1e5251e5bf81f79fa2303986eed3e6b8c4dab1547b9

2026/03/21 04:36:55,stdout,Created new deal for series 8a82ac00b4bbde1a44a73dc944a1a8c684853e373984f100f4035b9552b0e938

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: 3eab2e8a714c253a555b1a8e1190f851129d71c6213ccd3773094d3997be22a4

2026/03/21 04:36:55,stdout,Updated deal for series e8aebc26fddb7e95ef523ebc48dfeb1c9ec85138f93059e68f4ce143def04020

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: a54f19ca4f4dc6003969276f16c47a9f1de9b35cc2d5568c1dfd728eeb007f9d

2026/03/21 04:36:55,stdout,Updated deal for series f2f293388778b00ca2a4eff09aea696171917e6d9c54d43e89772ced65566a05

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: 01399c0ccb02ccb1573a425d196a46b3493515c81286570a94800c6884e5309b

2026/03/21 04:36:55,stdout,Updated deal for series 3bd5114ecb54b9af00d93f839307aad0d429c856d8bd5c7c3f125ee0ad00694c

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: 05c2630a8a4595acaa87dcabb5ac9a7add3ac63565a91a75896ca17981a7b4ce

2026/03/21 04:36:55,stdout,Updated deal for series 81fdc95401e2a1338c2139bb82b7fa3df841f2e2cd6415dd6458d4f56bacb682

2026/03/21 04:36:55,stdout,Insight already exists for dedupe key: 66b9877281acc537e9c349934852b4a160c191cdc5ec1cf751328cb54a1cf1c6

2026/03/21 04:36:55,stdout,Updated deal for series 6aebc5764ccc32ed53fe6877374b360e348058e88f3e7bdc170383bc612ba35b

2026/03/21 04:36:55,stdout,Found 43 distinct series for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/21 04:36:55,stdout,✅ Monitor job 028a53ac5f1e40ce27827a40d19bacc2f99def8b61edb9c3e0de0a75f9b05a67 completed

2026/03/21 04:36:55,stdout,🧠 Generating insights for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/21 04:36:55,stdout,💾 Stored 466/466 observations

2026/03/21 04:36:31,stdout,✅ Found 466 results for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/21 04:36:20,stdout,Fetching search results from: https://www.awayresorts.co.uk/search/?parkID=7&from=2026-08-17&to=2026-08-24&adults=4&children=0

2026/03/21 04:36:20,stdout,⏰ Queued daily deal scan (idempotent)

2026/03/21 04:36:20,stdout,🔍 Monitoring fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37 via 14940977-4200-4ca0-a517-66846b353c2b

2026/03/21 04:36:20,stdout,✅ Successfully scheduled 1 monitor jobs.

2026/03/21 04:36:20,stdout,⏰ Found 1 fingerprints due for monitoring.

2026/03/21 04:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/21 03:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/21 03:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/21 02:36:41,stdout,✅ Deal job deal-scan:ALL:2026-03-21 completed

2026/03/21 02:36:41,stdout,✅ Global deal scan completed.

2026/03/21 02:36:41,stdout,   Found 0 offers from awayresorts

2026/03/21 02:36:36,stdout,🛍️ Scanning deals for Away Resorts...

2026/03/21 02:36:36,stdout,   Found 0 offers from parkdean

2026/03/21 02:36:32,stdout,🛍️ Scanning deals for Parkdean Resorts...

2026/03/21 02:36:32,stdout,   Saved 0 new deals for butlins

2026/03/21 02:36:31,stdout,   Found 31 offers from butlins

2026/03/21 02:36:27,stdout,✅ Insight job insight:691c4b36-25e7-418a-915c-1dec235d5968:2026-03-21 completed

2026/03/21 02:36:27,stdout,📧 Queued 9 alert jobs

2026/03/21 02:36:27,stdout,✅ Generated 9 insights for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 334f4e04b4b4a877d05b78c9e53ea871062f08bd4f55f9040c1a5c4c3dc0eab1

2026/03/21 02:36:27,stdout,Updated deal for series fe96817dadd82bf2c04aae98f38da7fb6b42a3c86c56800e402573e30cb2224f

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 9678a836b3173df79b53b375d714aadccb922924b171362b5d822553478256e4

2026/03/21 02:36:27,stdout,Updated deal for series e8d3430fbe811bee6d7095e7a51c5b4a331cd66523024bc62e0a23cc56451bc6

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 7721ab35509612842694020385228c15d5dd6c18838b81ab31a667cf3a3cea4c

2026/03/21 02:36:27,stdout,Updated deal for series d3e5a8221657308b29b2940f5da6fc2d6726defb23e7653a5f993a966d3e87cb

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: bafc9a85f5642587ea41f54149570e59f4866f3868b67ac4724aaef008422fc5

2026/03/21 02:36:27,stdout,Updated deal for series b8286ecff0a3ea45352877553c0975b39c6aa21a24a3c71a29f6c17d3adb1ca4

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 305e5651f0f1edab87499782e292f1f075792464bfd7ba9002577268005dcf4a

2026/03/21 02:36:27,stdout,Updated deal for series 8df355cdb1fff022853668888b0541ce54f6ed7ef834e7d0209063378ab30b3a

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 89e06abc9ae5f5ecce9fed599bd76adfd599e9fdeb26bda3b6f42ed8c9a53524

2026/03/21 02:36:27,stdout,Updated deal for series 7cbb9d2e48edecdd55b44241a92aeceb7cfaa3135207f07def4f3b6efe83a05d

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 1d6183415d240997afbc42ec6d4ca77a6e295e11069a6c59211b938a09d9ab7a

2026/03/21 02:36:27,stdout,Updated deal for series 4655777e7379329f3e9ba76128825f33286d0b18e5a67166d393fc107f22edeb

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: ca21ebbbfc7705c391434378ed05bf115c6d16148cf9532f1f33bb09854b938d

2026/03/21 02:36:27,stdout,Updated deal for series 31d3fe02540501f7d432ce42b3b0564e775d1349cd3d3daeda78b834660325ed

2026/03/21 02:36:27,stdout,Insight already exists for dedupe key: 8d4f68cbb6f24d30f39396acc09befeda40155236b52f3cf9bd8234c51bf7eca

2026/03/21 02:36:27,stdout,Updated deal for series 11d3bdc2de220a7ca3dec51be074f4703b52d2b1bdec12ff4d68b1563dfd0674

2026/03/21 02:36:26,stdout,✅ Monitor job 2cd987ed2e341f86113b6eda767d583ee3f441982f42f289af7b28dfd39f5f68 completed

2026/03/21 02:36:26,stdout,Found 18 distinct series for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/21 02:36:26,stdout,🧠 Generating insights for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/21 02:36:26,stdout,💾 Stored 12/12 observations

2026/03/21 02:36:25,stdout,✅ Found 12 results for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/21 02:36:25,stdout,✅ Parsed 12 valid results from Hoseasons API

2026/03/21 02:36:25,stdout,📦 Processing 12 properties from API...

2026/03/21 02:36:25,stdout,✅ Successfully intercepted search results API

2026/03/21 02:36:25,stdout,⏳ Waiting for API response (interception)...

2026/03/21 02:36:25,stdout,🛍️ Scanning deals for Butlins...

2026/03/21 02:36:25,stdout,   Found 0 offers from centerparcs

2026/03/21 02:36:25,stdout,🛍️ Scanning deals for Center Parcs...

2026/03/21 02:36:25,stdout,   Found 0 offers from haven

2026/03/21 02:36:24,stdout,🎯 Intercepted API response from: https://www.hoseasons.co.uk/api/search/properties/list?adult=4&child=0&infant=0&pets=1&range=0&nights=4&accommodationType=holiday-parks&placesId=39248&regionName=Devon&start=17-08-2026&page=1&sort=recommended&displayMode=LIST&index=search&accommodationTypes=&features=&siteFeatures=&brand=hoseasons

2026/03/21 02:36:24,stdout,🍪 Checking for cookie banner...

2026/03/21 02:36:24,stdout,✅ Site loaded (WAF passed)

2026/03/21 02:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/21 02:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/21 02:36:23,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/21 02:36:23,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/21 02:36:23,stdout,⏳ Waiting for WAF challenge / Site load...

2026/03/21 02:36:22,stdout,🛍️ Scanning deals for Haven...

2026/03/21 02:36:22,stdout,   Found 0 offers from hoseasons

2026/03/21 02:36:22,stdout,🌐 Navigating to search page...

2026/03/21 02:36:22,stdout,🔗 Navigating to: https://www.hoseasons.co.uk/search?placesId=39248&regionName=Devon&accommodationType=holiday-parks&adult=4&pets=1&start=17-08-2026&nights=4&range=0&page=1&sort=recommended&displayMode=LIST

2026/03/21 02:36:22,stdout,✅ ID Cache Hit for "Devon": 39248

2026/03/21 02:36:20,stdout,🛍️ Scanning deals for Hoseasons...

2026/03/21 02:36:20,stdout,🛍️ Starting global deal scan...

2026/03/21 02:36:20,stdout,🔍 Monitoring fingerprint 691c4b36-25e7-418a-915c-1dec235d5968 via 4dbc467c-7e67-415e-a73c-fe711670378c

2026/03/21 02:36:20,stdout,⏰ Queued daily deal scan (idempotent)

2026/03/21 02:36:20,stdout,✅ Successfully scheduled 1 monitor jobs.

2026/03/21 02:36:20,stdout,⏰ Found 1 fingerprints due for monitoring.

2026/03/21 02:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/21 01:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/21 01:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/21 00:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/21 00:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 23:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 23:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 22:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 22:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 21:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 21:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 20:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 20:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 19:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 19:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 18:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 18:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 17:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 17:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 16:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 16:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 15:37:11,stdout,✅ Monitor job b89f3f61e860b5331c391efc1b90612fc81dfa7919f8f13340470a1f8873bfeb completed

2026/03/20 15:37:11,stdout,💾 Stored 471/471 observations

2026/03/20 15:36:37,stdout,✅ Found 471 results for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/20 15:36:20,stdout,Fetching search results from: https://www.awayresorts.co.uk/search/?parkID=7&from=2026-08-17&to=2026-08-24&adults=4&children=0

2026/03/20 15:36:20,stdout,⏰ Queued daily deal scan (idempotent)

2026/03/20 15:36:20,stdout,🔍 Monitoring fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37 via 14940977-4200-4ca0-a517-66846b353c2b

2026/03/20 15:36:20,stdout,✅ Successfully scheduled 1 monitor jobs.

2026/03/20 15:36:20,stdout,⏰ Found 1 fingerprints due for monitoring.

2026/03/20 15:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 14:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 14:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 13:36:27,stdout,✅ Monitor job 048a4662a8a78c3dc9581c028577d8fa3f535a8bf43bb59a5172f782c14ef3d6 completed

2026/03/20 13:36:27,stdout,💾 Stored 12/12 observations

2026/03/20 13:36:26,stdout,✅ Found 12 results for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/20 13:36:26,stdout,✅ Parsed 12 valid results from Hoseasons API

2026/03/20 13:36:26,stdout,📦 Processing 12 properties from API...

2026/03/20 13:36:26,stdout,✅ Successfully intercepted search results API

2026/03/20 13:36:26,stdout,⏳ Waiting for API response (interception)...

2026/03/20 13:36:25,stdout,🎯 Intercepted API response from: https://www.hoseasons.co.uk/api/search/properties/list?adult=4&child=0&infant=0&pets=1&range=0&nights=4&accommodationType=holiday-parks&placesId=39248&regionName=Devon&start=17-08-2026&page=1&sort=recommended&displayMode=LIST&index=search&accommodationTypes=&features=&siteFeatures=&brand=hoseasons

2026/03/20 13:36:24,stdout,🍪 Checking for cookie banner...

2026/03/20 13:36:24,stdout,✅ Site loaded (WAF passed)

2026/03/20 13:36:24,stdout,⏳ Waiting for WAF challenge / Site load...

2026/03/20 13:36:23,stdout,🌐 Navigating to search page...

2026/03/20 13:36:23,stdout,🔗 Navigating to: https://www.hoseasons.co.uk/search?placesId=39248&regionName=Devon&accommodationType=holiday-parks&adult=4&pets=1&start=17-08-2026&nights=4&range=0&page=1&sort=recommended&displayMode=LIST

2026/03/20 13:36:23,stdout,✅ ID Cache Hit for "Devon": 39248

2026/03/20 13:36:20,stdout,🔍 Monitoring fingerprint 691c4b36-25e7-418a-915c-1dec235d5968 via 4dbc467c-7e67-415e-a73c-fe711670378c

2026/03/20 13:36:20,stdout,⏰ Queued daily deal scan (idempotent)

2026/03/20 13:36:20,stdout,✅ Successfully scheduled 1 monitor jobs.

2026/03/20 13:36:20,stdout,⏰ Found 1 fingerprints due for monitoring.

2026/03/20 13:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 12:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 12:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 11:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 11:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 10:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 10:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 09:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 09:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 08:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 08:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 07:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 07:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 06:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 06:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 05:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 05:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 04:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 04:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 03:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 03:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 02:37:00,stdout,✅ Insight job insight:a7e90a7b-2af1-4145-82b9-bdc13eea9f37:2026-03-20 completed

2026/03/20 02:37:00,stdout,📧 Queued 8 alert jobs

2026/03/20 02:37:00,stdout,✅ Generated 8 insights for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/20 02:37:00,stdout,Insight already exists for dedupe key: 7fd9624bf084d9c888777743ce7e5b42a5abd3044d9717bcf67ae9792d32c40a

2026/03/20 02:37:00,stdout,Updated deal for series fe090f9442025d5193ca50292ffb7b3da2b99b27d53e2a7bee650d00c57a7a51

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 533ceffda30ec13b5dec615394be80940f7474c444311881db77cac88d27b493

2026/03/20 02:36:59,stdout,Updated deal for series 181d81e67940cae49ec5be62a1fbf5aee277aa48034a3f5fd2284af488d1e8f9

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 73c535516c583fa48265e95665b102606d1b1aa2d6637cf527302a01a93fa2b1

2026/03/20 02:36:59,stdout,Updated deal for series c2d477735e9b3312d072e1e5251e5bf81f79fa2303986eed3e6b8c4dab1547b9

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 3eab2e8a714c253a555b1a8e1190f851129d71c6213ccd3773094d3997be22a4

2026/03/20 02:36:59,stdout,Updated deal for series e8aebc26fddb7e95ef523ebc48dfeb1c9ec85138f93059e68f4ce143def04020

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: a54f19ca4f4dc6003969276f16c47a9f1de9b35cc2d5568c1dfd728eeb007f9d

2026/03/20 02:36:59,stdout,Updated deal for series f2f293388778b00ca2a4eff09aea696171917e6d9c54d43e89772ced65566a05

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 01399c0ccb02ccb1573a425d196a46b3493515c81286570a94800c6884e5309b

2026/03/20 02:36:59,stdout,Updated deal for series 3bd5114ecb54b9af00d93f839307aad0d429c856d8bd5c7c3f125ee0ad00694c

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 05c2630a8a4595acaa87dcabb5ac9a7add3ac63565a91a75896ca17981a7b4ce

2026/03/20 02:36:59,stdout,Updated deal for series 81fdc95401e2a1338c2139bb82b7fa3df841f2e2cd6415dd6458d4f56bacb682

2026/03/20 02:36:59,stdout,Insight already exists for dedupe key: 66b9877281acc537e9c349934852b4a160c191cdc5ec1cf751328cb54a1cf1c6

2026/03/20 02:36:59,stdout,Updated deal for series 6aebc5764ccc32ed53fe6877374b360e348058e88f3e7bdc170383bc612ba35b

2026/03/20 02:36:58,stdout,Found 43 distinct series for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/20 02:36:58,stdout,✅ Monitor job 7583678ede97b4490c25f5f36c03024b33f56f5a18bfe0875ad50c6d13bfca9d completed

2026/03/20 02:36:58,stdout,🧠 Generating insights for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/20 02:36:58,stdout,💾 Stored 471/471 observations

2026/03/20 02:36:31,stdout,✅ Found 471 results for fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37

2026/03/20 02:36:20,stdout,Fetching search results from: https://www.awayresorts.co.uk/search/?parkID=7&from=2026-08-17&to=2026-08-24&adults=4&children=0

2026/03/20 02:36:20,stdout,⏰ Queued daily deal scan (idempotent)

2026/03/20 02:36:20,stdout,🔍 Monitoring fingerprint a7e90a7b-2af1-4145-82b9-bdc13eea9f37 via 14940977-4200-4ca0-a517-66846b353c2b

2026/03/20 02:36:20,stdout,✅ Successfully scheduled 1 monitor jobs.

2026/03/20 02:36:20,stdout,⏰ Found 1 fingerprints due for monitoring.

2026/03/20 02:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 01:36:20,stdout,Hz No monitoring jobs due at this time.

2026/03/20 01:36:20,stdout,⏰ Running scheduled check for due monitor jobs...

2026/03/20 00:36:41,stdout,✅ Deal job deal-scan:ALL:2026-03-20 completed

2026/03/20 00:36:41,stdout,✅ Global deal scan completed.

2026/03/20 00:36:41,stdout,   Found 0 offers from awayresorts

2026/03/20 00:36:36,stdout,🛍️ Scanning deals for Away Resorts...

2026/03/20 00:36:36,stdout,   Found 0 offers from parkdean

2026/03/20 00:36:32,stdout,🛍️ Scanning deals for Parkdean Resorts...

2026/03/20 00:36:32,stdout,   Saved 0 new deals for butlins

2026/03/20 00:36:30,stdout,   Found 31 offers from butlins

2026/03/20 00:36:27,stdout,✅ Insight job insight:691c4b36-25e7-418a-915c-1dec235d5968:2026-03-20 completed

2026/03/20 00:36:27,stdout,📧 Queued 9 alert jobs

2026/03/20 00:36:27,stdout,✅ Generated 9 insights for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 334f4e04b4b4a877d05b78c9e53ea871062f08bd4f55f9040c1a5c4c3dc0eab1

2026/03/20 00:36:27,stdout,Updated deal for series fe96817dadd82bf2c04aae98f38da7fb6b42a3c86c56800e402573e30cb2224f

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 9678a836b3173df79b53b375d714aadccb922924b171362b5d822553478256e4

2026/03/20 00:36:27,stdout,Updated deal for series e8d3430fbe811bee6d7095e7a51c5b4a331cd66523024bc62e0a23cc56451bc6

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 7721ab35509612842694020385228c15d5dd6c18838b81ab31a667cf3a3cea4c

2026/03/20 00:36:27,stdout,Updated deal for series d3e5a8221657308b29b2940f5da6fc2d6726defb23e7653a5f993a966d3e87cb

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: bafc9a85f5642587ea41f54149570e59f4866f3868b67ac4724aaef008422fc5

2026/03/20 00:36:27,stdout,Updated deal for series b8286ecff0a3ea45352877553c0975b39c6aa21a24a3c71a29f6c17d3adb1ca4

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 305e5651f0f1edab87499782e292f1f075792464bfd7ba9002577268005dcf4a

2026/03/20 00:36:27,stdout,Updated deal for series 8df355cdb1fff022853668888b0541ce54f6ed7ef834e7d0209063378ab30b3a

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 89e06abc9ae5f5ecce9fed599bd76adfd599e9fdeb26bda3b6f42ed8c9a53524

2026/03/20 00:36:27,stdout,Updated deal for series 7cbb9d2e48edecdd55b44241a92aeceb7cfaa3135207f07def4f3b6efe83a05d

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: fd175c94e283e802d393483395ef0e7b3cde6f6d9eefcb29a19a662e0154e123

2026/03/20 00:36:27,stdout,Updated deal for series 7381f44c3af0fce03df0ebb9cb9bc719449bce264db0e2f4bfeab8ca087f202f

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: 1d6183415d240997afbc42ec6d4ca77a6e295e11069a6c59211b938a09d9ab7a

2026/03/20 00:36:27,stdout,Updated deal for series 4655777e7379329f3e9ba76128825f33286d0b18e5a67166d393fc107f22edeb

2026/03/20 00:36:27,stdout,Insight already exists for dedupe key: ca21ebbbfc7705c391434378ed05bf115c6d16148cf9532f1f33bb09854b938d

2026/03/20 00:36:26,stdout,Updated deal for series 31d3fe02540501f7d432ce42b3b0564e775d1349cd3d3daeda78b834660325ed

2026/03/20 00:36:26,stdout,✅ Monitor job 7c26b6116cc0e462a68126ac29d5f3151e19c3254a1e1b08e2b8b318b8db614b completed

2026/03/20 00:36:26,stdout,Found 18 distinct series for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/20 00:36:26,stdout,🧠 Generating insights for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/20 00:36:26,stdout,💾 Stored 12/12 observations

2026/03/20 00:36:25,stdout,✅ Found 12 results for fingerprint 691c4b36-25e7-418a-915c-1dec235d5968

2026/03/20 00:36:25,stdout,✅ Parsed 12 valid results from Hoseasons API

2026/03/20 00:36:25,stdout,📦 Processing 12 properties from API...

2026/03/20 00:36:25,stdout,✅ Successfully intercepted search results API

2026/03/20 00:36:25,stdout,⏳ Waiting for API response (interception)...

2026/03/20 00:36:25,stdout,🎯 Intercepted API response from: https://www.hoseasons.co.uk/api/search/properties/list?adult=4&child=0&infant=0&pets=1&range=0&nights=4&accommodationType=holiday-parks&placesId=39248&regionName=Devon&start=17-08-2026&page=1&sort=recommended&displayMode=LIST&index=search&accommodationTypes=&features=&siteFeatures=&brand=hoseasons

2026/03/20 00:36:24,stdout,🛍️ Scanning deals for Butlins...

2026/03/20 00:36:24,stdout,   Found 0 offers from centerparcs

2026/03/20 00:36:24,stdout,🛍️ Scanning deals for Center Parcs...

2026/03/20 00:36:24,stdout,   Found 0 offers from haven

2026/03/20 00:36:24,stderr,    at async /app/node_modules/bullmq/dist/cjs/classes/worker.js:565:32

2026/03/20 00:36:24,stderr,    at async Worker.processDealJob [as processFn] (/app/dist/jobs/workers/deal.worker.js:14:13)

2026/03/20 00:36:24,stderr,    at async DealService.scanAllProviders (/app/dist/services/deal.service.js:52:13)

2026/03/20 00:36:24,stderr,    at async DealService.scanProvider (/app/dist/services/deal.service.js:67:27)

2026/03/20 00:36:24,stderr,    at async HavenAdapter.fetchOffers (/app/dist/adapters/haven.adapter.js:80:26)

2026/03/20 00:36:24,stderr,    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)

2026/03/20 00:36:24,stderr,    at HavenAdapter.fetchHtml (/app/dist/adapters/base.adapter.js:44:19)

2026/03/20 00:36:24,stderr,Failed to fetch Haven offers: Error: HTTP 503: Service Temporarily Unavailable

2026/03/20 00:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/20 00:36:24,stdout,🍪 Checking for cookie banner...

2026/03/20 00:36:24,stdout,✅ Site loaded (WAF passed)

2026/03/20 00:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/20 00:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/20 00:36:24,stdout,PAGE LOG: Optimizely Places Data is not in the correct format or is undefined for variable key: places_api_mfe_prd

2026/03/20 00:36:23,stdout,⏳ Waiting for WAF challenge / Site load...

2026/03/20 00:36:22,stdout,🌐 Navigating to search page...

2026/03/20 00:36:22,stdout,🔗 Navigating to: https://www.hoseasons.co.uk/search?placesId=39248&regionName=Devon&accommodationType=holiday-parks&adult=4&pets=1&start=17-08-2026&nights=4&range=0&page=1&sort=recommended&displayMode=LIST

2026/03/20 00:36:22,stdout,✅ ID Cache Hit for "Devon": 39248

2026/03/20 00:36:22,stdout,🛍️ Scanning deals for Haven...

2026/03/20 00:36:22,stdout,   Found 0 offers from hoseasons

2026/03/20 00:36:20,stdout,🛍️ Scanning deals for Hoseasons...

2026/03/20 00:36:20,stdout,🔍 Monitoring fingerprint 691c4b36-25e7-418a-915c-1dec235d5968 via 4dbc467c-7e67-415e-a73c-fe711670378c

2026/03/20 00:36:20,stdout,🛍️ Starting global deal scan...

